id,comprador_id,nome_comprador,email_comprador,cpf_comprador,telefone_comprador,pedido_id,produto_id,nome_produto,categoria,preco_unitario,quantidade,total,metodo_pagamento,status_pedido,data_pedido,enderecos_entrega,transportadora,codigo_rastreamento,status_envio,vendedor_id,nome_vendedor,cnpj_vendedor,telefone_vendedor,endereco_vendedor,data_entrega,avaliacao,comentario
390,93,Priscila Azevedo,priscila@email.com,327.646.701-65,(11) 92735-6497,2833,156,Churrasqueira Elétrica,Eletrodomésticos,300.0,3,900.0,Cartão de Crédito,Aprovado,2025-02-22 13:38:25,"Av. das Gardênias, 963 - Serra, ES",FedEx,TRK28339861,Em Separação,2,Gadget World,65.362.272/0001-33,(54) 95918-9988,"Av. dos Acessórios, 200 - Rio de Janeiro, RJ",,,
391,93,Priscila Azevedo,priscila@email.com,327.646.701-65,(11) 92735-6497,2833,169,Pipoqueira Elétrica,Eletrodomésticos,100.0,3,300.0,Boleto,Aprovado,2025-02-22 13:38:25,"Av. das Gardênias, 963 - Serra, ES",FedEx,TRK28339861,Em Separação,2,Gadget World,65.362.272/0001-33,(54) 95918-9988,"Av. dos Acessórios, 200 - Rio de Janeiro, RJ",,,
392,40,Olívia Fernandes,oliviaf@email.com,671.932.344-42,(11) 98812-1578,5016,151,Fogão,Eletrodomésticos,1500.0,1,1500.0,Cartão de Crédito,Aprovado,2025-02-08 13:38:25,"Av. Beira Rio, 159 - Joinville, SC",Transportadora Local,TRK50168123,Em Separação,15,Art Gallery,94.267.581/0001-37,(17) 97147-6158,"Av. das Artes, 1500 - João Pessoa, PB",,,
393,40,Olívia Fernandes,oliviaf@email.com,671.932.344-42,(11) 98812-1578,5016,250,Organizador,Casa e Decoração,100.0,1,100.0,Boleto,Aprovado,2025-02-08 13:38:25,"Av. Beira Rio, 159 - Joinville, SC",Transportadora Local,TRK50168123,Em Separação,15,Art Gallery,94.267.581/0001-37,(17) 97147-6158,"Av. das Artes, 1500 - João Pessoa, PB",,,
394,40,Olívia Fernandes,oliviaf@email.com,671.932.344-42,(11) 98812-1578,5016,133,Perfume,Beleza,280.0,1,280.0,Cartão de Crédito,Aprovado,2025-02-08 13:38:25,"Av. Beira Rio, 159 - Joinville, SC",Transportadora Local,TRK50168123,Em Separação,15,Art Gallery,94.267.581/0001-37,(17) 97147-6158,"Av. das Artes, 1500 - João Pessoa, PB",,,
395,65,Natália Gomes,natalia@email.com,567.719.521-47,(11) 94379-2051,9062,279,Inalador,Saúde,200.0,1,200.0,Pix,Aprovado,2024-12-22 13:38:25,"Rua das Hortênsias, 741 - Ribeirão Preto, SP",Transportadora Local,TRK90628721,Em Separação,4,Photo Gear,73.625.717/0001-86,(55) 91893-7769,"Alameda das Câmeras, 400 - Belo Horizonte, MG",,,
396,2,Bruno Santos,bruno@email.com,117.706.414-64,(11) 91959-1666,8902,139,Quadro Decorativo,Casa e Decoração,150.0,5,750.0,Pix,Cancelado,2025-01-04 13:38:25,"Rua das Begônias, 963 - Blumenau, SC",DHL,,Cancelado,13,Pet Store Plus,52.819.463/0001-91,(63) 96563-7064,"Alameda dos Pets, 1300 - Vitória, ES",,,
397,2,Bruno Santos,bruno@email.com,117.706.414-64,(11) 91959-1666,8902,179,Adega,Eletrodomésticos,1500.0,5,7500.0,Boleto,Cancelado,2025-01-04 13:38:25,"Rua das Begônias, 963 - Blumenau, SC",DHL,,Cancelado,13,Pet Store Plus,52.819.463/0001-91,(63) 96563-7064,"Alameda dos Pets, 1300 - Vitória, ES",,,
398,2,Bruno Santos,bruno@email.com,117.706.414-64,(11) 91959-1666,8902,122,Bola de Futebol,Esportes,120.0,4,480.0,Cartão de Crédito,Cancelado,2025-01-04 13:38:25,"Rua das Begônias, 963 - Blumenau, SC",DHL,,Cancelado,13,Pet Store Plus,52.819.463/0001-91,(63) 96563-7064,"Alameda dos Pets, 1300 - Vitória, ES",,,
399,2,Bruno Santos,bruno@email.com,117.706.414-64,(11) 91959-1666,8902,196,Placa-mãe,Informática,1000.0,3,3000.0,Boleto,Cancelado,2025-01-04 13:38:25,"Rua das Begônias, 963 - Blumenau, SC",DHL,,Cancelado,13,Pet Store Plus,52.819.463/0001-91,(63) 96563-7064,"Alameda dos Pets, 1300 - Vitória, ES",,,
400,2,Bruno Santos,bruno@email.com,117.706.414-64,(11) 91959-1666,8902,263,Aquecedor de Água,Eletrodomésticos,200.0,1,200.0,Cartão de Crédito,Cancelado,2025-01-04 13:38:25,"Rua das Begônias, 963 - Blumenau, SC",DHL,,Cancelado,13,Pet Store Plus,52.819.463/0001-91,(63) 96563-7064,"Alameda dos Pets, 1300 - Vitória, ES",,,
401,62,Kevin Rodrigues,kevin@email.com,645.404.371-21,(11) 98011-9304,5861,169,Pipoqueira Elétrica,Eletrodomésticos,100.0,5,500.0,Cartão de Crédito,Entregue,2025-02-23 13:38:25,"Av. Amazonas, 432 - Campo Grande, MS",Transportadora Local,TRK58615093,Entregue,5,PC Master,88.553.927/0001-47,(96) 92292-5500,"Av. da Tecnologia, 500 - Porto Alegre, RS",2025-02-26,1,Produto com defeitos de fabricação.
402,62,Kevin Rodrigues,kevin@email.com,645.404.371-21,(11) 98011-9304,5861,176,Coifa,Eletrodomésticos,1000.0,1,1000.0,Boleto,Entregue,2025-02-23 13:38:25,"Av. Amazonas, 432 - Campo Grande, MS",Transportadora Local,TRK58615093,Entregue,5,PC Master,88.553.927/0001-47,(96) 92292-5500,"Av. da Tecnologia, 500 - Porto Alegre, RS",2025-02-26,3,"Produto regular, atendimento básico."
403,62,Kevin Rodrigues,kevin@email.com,645.404.371-21,(11) 98011-9304,5861,174,Forno Elétrico,Eletrodomésticos,600.0,5,3000.0,Cartão de Crédito,Entregue,2025-02-23 13:38:25,"Av. Amazonas, 432 - Campo Grande, MS",Transportadora Local,TRK58615093,Entregue,5,PC Master,88.553.927/0001-47,(96) 92292-5500,"Av. da Tecnologia, 500 - Porto Alegre, RS",2025-02-26,1,Qualidade inferior ao esperado.
404,95,Regina Rezende,regina@email.com,324.862.674-49,(11) 97709-5887,7767,250,Organizador,Casa e Decoração,100.0,3,300.0,Cartão de Crédito,Enviado,2024-12-26 13:38:25,"Rua das Dálias, 159 - Juiz de Fora, MG",FedEx,TRK77677127,Em Trânsito,17,Fitness Pro,43.892.167/0001-89,(18) 93087-2891,"Alameda do Fitness, 1700 - Teresina, PI",2024-12-29,,
405,95,Regina Rezende,regina@email.com,324.862.674-49,(11) 97709-5887,7767,258,Purificador de Ar,Casa e Decoração,500.0,2,1000.0,Cartão de Crédito,Enviado,2024-12-26 13:38:25,"Rua das Dálias, 159 - Juiz de Fora, MG",FedEx,TRK77677127,Em Trânsito,17,Fitness Pro,43.892.167/0001-89,(18) 93087-2891,"Alameda do Fitness, 1700 - Teresina, PI",2024-12-29,,
406,95,Regina Rezende,regina@email.com,324.862.674-49,(11) 97709-5887,7767,139,Quadro Decorativo,Casa e Decoração,150.0,5,750.0,Boleto,Enviado,2024-12-26 13:38:25,"Rua das Dálias, 159 - Juiz de Fora, MG",FedEx,TRK77677127,Em Trânsito,17,Fitness Pro,43.892.167/0001-89,(18) 93087-2891,"Alameda do Fitness, 1700 - Teresina, PI",2024-12-29,,
407,95,Regina Rezende,regina@email.com,324.862.674-49,(11) 97709-5887,7767,142,Jogo Digital,Games,299.9,5,1499.5,Boleto,Enviado,2024-12-26 13:38:25,"Rua das Dálias, 159 - Juiz de Fora, MG",FedEx,TRK77677127,Em Trânsito,17,Fitness Pro,43.892.167/0001-89,(18) 93087-2891,"Alameda do Fitness, 1700 - Teresina, PI",2024-12-29,,
408,39,Nicolas Sousa,nicolas@email.com,765.273.807-79,(11) 92331-1553,2250,201,Cooler para Processador,Informática,200.0,4,800.0,Boleto,Entregue,2025-03-09 13:38:25,"Av. dos Imigrantes, 357 - Caxias do Sul, RS",DHL,TRK22509464,Entregue,13,Pet Store Plus,52.819.463/0001-91,(63) 96563-7064,"Alameda dos Pets, 1300 - Vitória, ES",2025-03-14,4,Entrega rápida e produto de qualidade.
409,39,Nicolas Sousa,nicolas@email.com,765.273.807-79,(11) 92331-1553,2250,231,Cortina Automatizada,Casa Inteligente,1000.0,4,4000.0,Cartão de Crédito,Entregue,2025-03-09 13:38:25,"Av. dos Imigrantes, 357 - Caxias do Sul, RS",DHL,TRK22509464,Entregue,13,Pet Store Plus,52.819.463/0001-91,(63) 96563-7064,"Alameda dos Pets, 1300 - Vitória, ES",2025-03-14,1,Não recomendo.
410,39,Nicolas Sousa,nicolas@email.com,765.273.807-79,(11) 92331-1553,2250,179,Adega,Eletrodomésticos,1500.0,2,3000.0,Cartão de Crédito,Entregue,2025-03-09 13:38:25,"Av. dos Imigrantes, 357 - Caxias do Sul, RS",DHL,TRK22509464,Entregue,13,Pet Store Plus,52.819.463/0001-91,(63) 96563-7064,"Alameda dos Pets, 1300 - Vitória, ES",2025-03-14,1,Produto danificado na entrega.
411,39,Nicolas Sousa,nicolas@email.com,765.273.807-79,(11) 92331-1553,2250,113,Caixa de Som Bluetooth,Eletrônicos,400.0,2,800.0,Cartão de Crédito,Entregue,2025-03-09 13:38:25,"Av. dos Imigrantes, 357 - Caxias do Sul, RS",DHL,TRK22509464,Entregue,13,Pet Store Plus,52.819.463/0001-91,(63) 96563-7064,"Alameda dos Pets, 1300 - Vitória, ES",2025-03-14,1,Produto com peças faltando.
412,39,Nicolas Sousa,nicolas@email.com,765.273.807-79,(11) 92331-1553,2250,278,Termômetro Digital,Saúde,80.0,1,80.0,Cartão de Crédito,Entregue,2025-03-09 13:38:25,"Av. dos Imigrantes, 357 - Caxias do Sul, RS",DHL,TRK22509464,Entregue,13,Pet Store Plus,52.819.463/0001-91,(63) 96563-7064,"Alameda dos Pets, 1300 - Vitória, ES",2025-03-14,5,Atendimento impecável do vendedor.
413,27,Bernardo Teixeira,bernardo@email.com,343.436.658-28,(11) 99522-4417,4448,133,Perfume,Beleza,280.0,3,840.0,Boleto,Aprovado,2025-01-23 13:38:25,"Av. das Araucárias, 852 - Londrina, PR",Transportadora Local,TRK44481049,Em Separação,18,Office Supply,85.416.739/0001-94,(34) 92901-8130,"Rua do Escritório, 1800 - Aracaju, SE",,,
414,27,Bernardo Teixeira,bernardo@email.com,343.436.658-28,(11) 99522-4417,4448,199,Gabinete,Informática,300.0,2,600.0,Boleto,Aprovado,2025-01-23 13:38:25,"Av. das Araucárias, 852 - Londrina, PR",Transportadora Local,TRK44481049,Em Separação,18,Office Supply,85.416.739/0001-94,(34) 92901-8130,"Rua do Escritório, 1800 - Aracaju, SE",,,
415,27,Bernardo Teixeira,bernardo@email.com,343.436.658-28,(11) 99522-4417,4448,118,Tripé para Câmera,Fotografia,200.0,4,800.0,Boleto,Aprovado,2025-01-23 13:38:25,"Av. das Araucárias, 852 - Londrina, PR",Transportadora Local,TRK44481049,Em Separação,18,Office Supply,85.416.739/0001-94,(34) 92901-8130,"Rua do Escritório, 1800 - Aracaju, SE",,,
416,5,Eduardo Lima,eduardo@email.com,114.326.735-68,(11) 97788-7005,8773,111,Tablet,Eletrônicos,2000.0,2,4000.0,Cartão de Crédito,Enviado,2025-02-20 13:38:25,"Rua das Magnólias, 852 - Pelotas, RS",Transportadora Local,TRK87732853,Em Trânsito,14,Garden Center,76.143.928/0001-62,(80) 94626-7982,"Rua do Jardim, 1400 - Natal, RN",2025-02-21,,
417,5,Eduardo Lima,eduardo@email.com,114.326.735-68,(11) 97788-7005,8773,269,Modelador de Cachos,Beleza,200.0,1,200.0,Cartão de Crédito,Enviado,2025-02-20 13:38:25,"Rua das Magnólias, 852 - Pelotas, RS",Transportadora Local,TRK87732853,Em Trânsito,14,Garden Center,76.143.928/0001-62,(80) 94626-7982,"Rua do Jardim, 1400 - Natal, RN",2025-02-21,,
418,5,Eduardo Lima,eduardo@email.com,114.326.735-68,(11) 97788-7005,8773,162,Torradeira,Eletrodomésticos,100.0,2,200.0,Cartão de Crédito,Enviado,2025-02-20 13:38:25,"Rua das Magnólias, 852 - Pelotas, RS",Transportadora Local,TRK87732853,Em Trânsito,14,Garden Center,76.143.928/0001-62,(80) 94626-7982,"Rua do Jardim, 1400 - Natal, RN",2025-02-21,,
419,5,Eduardo Lima,eduardo@email.com,114.326.735-68,(11) 97788-7005,8773,126,Cafeteira,Eletrodomésticos,350.0,5,1750.0,Boleto,Enviado,2025-02-20 13:38:25,"Rua das Magnólias, 852 - Pelotas, RS",Transportadora Local,TRK87732853,Em Trânsito,14,Garden Center,76.143.928/0001-62,(80) 94626-7982,"Rua do Jardim, 1400 - Natal, RN",2025-02-21,,
420,5,Eduardo Lima,eduardo@email.com,114.326.735-68,(11) 97788-7005,8773,293,Estação de Musculação,Esportes,3000.0,5,15000.0,Boleto,Enviado,2025-02-20 13:38:25,"Rua das Magnólias, 852 - Pelotas, RS",Transportadora Local,TRK87732853,Em Trânsito,14,Garden Center,76.143.928/0001-62,(80) 94626-7982,"Rua do Jardim, 1400 - Natal, RN",2025-02-21,,
421,67,Patrícia Nunes,patricia@email.com,924.409.380-53,(11) 93091-2886,4271,136,Violão,Instrumentos Musicais,800.0,4,3200.0,Pix,Cancelado,2025-03-06 13:38:25,"Av. das Araucárias, 852 - Londrina, PR",Transportadora Local,,Cancelado,6,Sport Elite,92.847.163/0001-25,(33) 92905-1312,"Rua dos Esportes, 600 - Salvador, BA",,,
422,67,Patrícia Nunes,patricia@email.com,924.409.380-53,(11) 93091-2886,4271,152,Máquina de Lavar,Eletrodomésticos,2000.0,3,6000.0,Pix,Cancelado,2025-03-06 13:38:25,"Av. das Araucárias, 852 - Londrina, PR",Transportadora Local,,Cancelado,6,Sport Elite,92.847.163/0001-25,(33) 92905-1312,"Rua dos Esportes, 600 - Salvador, BA",,,
423,100,William Miranda,william@email.com,647.265.315-50,(11) 95403-7593,9075,132,Jaqueta,Vestuário,299.9,3,899.6999999999999,Cartão de Crédito,Entregue,2025-03-07 13:38:25,"Av. Independência, 357 - Niterói, RJ",DHL,TRK90751280,Entregue,14,Garden Center,76.143.928/0001-62,(80) 94626-7982,"Rua do Jardim, 1400 - Natal, RN",2025-03-14,4,Preço justo pelo produto.
424,62,Kevin Rodrigues,kevin@email.com,645.404.371-21,(11) 98011-9304,2181,196,Placa-mãe,Informática,1000.0,3,3000.0,Boleto,Cancelado,2025-03-07 13:38:25,"Rua dos Ipês, 890 - Brasília, DF",DHL,,Cancelado,2,Gadget World,65.362.272/0001-33,(54) 95918-9988,"Av. dos Acessórios, 200 - Rio de Janeiro, RJ",,,
425,82,Elton Nascimento,elton@email.com,725.795.469-47,(11) 93671-5350,2168,164,Umidificador,Eletrodomésticos,200.0,5,1000.0,Boleto,Enviado,2025-02-11 13:38:25,"Av. Beira Rio, 159 - Joinville, SC",DHL,TRK21682134,Em Trânsito,12,Gourmet Express,37.582.916/0001-84,(29) 99057-6265,"Rua da Gastronomia, 1200 - Florianópolis, SC",2025-02-12,,
426,54,César Rezende,cesar@email.com,918.560.835-44,(11) 97788-1137,3068,273,Depilador Elétrico,Beleza,200.0,3,600.0,Cartão de Crédito,Aprovado,2025-01-20 13:38:25,"Av. dos Imigrantes, 357 - Caxias do Sul, RS",DHL,TRK30683741,Em Separação,12,Gourmet Express,37.582.916/0001-84,(29) 99057-6265,"Rua da Gastronomia, 1200 - Florianópolis, SC",,,
427,54,César Rezende,cesar@email.com,918.560.835-44,(11) 97788-1137,3068,207,Adaptador USB-C,Acessórios,90.0,2,180.0,Boleto,Aprovado,2025-01-20 13:38:25,"Av. dos Imigrantes, 357 - Caxias do Sul, RS",DHL,TRK30683741,Em Separação,12,Gourmet Express,37.582.916/0001-84,(29) 99057-6265,"Rua da Gastronomia, 1200 - Florianópolis, SC",,,
428,54,César Rezende,cesar@email.com,918.560.835-44,(11) 97788-1137,3068,292,Banco de Supino,Esportes,800.0,5,4000.0,Boleto,Aprovado,2025-01-20 13:38:25,"Av. dos Imigrantes, 357 - Caxias do Sul, RS",DHL,TRK30683741,Em Separação,12,Gourmet Express,37.582.916/0001-84,(29) 99057-6265,"Rua da Gastronomia, 1200 - Florianópolis, SC",,,
429,54,César Rezende,cesar@email.com,918.560.835-44,(11) 97788-1137,3068,231,Cortina Automatizada,Casa Inteligente,1000.0,5,5000.0,Cartão de Crédito,Aprovado,2025-01-20 13:38:25,"Av. dos Imigrantes, 357 - Caxias do Sul, RS",DHL,TRK30683741,Em Separação,12,Gourmet Express,37.582.916/0001-84,(29) 99057-6265,"Rua da Gastronomia, 1200 - Florianópolis, SC",,,
430,54,César Rezende,cesar@email.com,918.560.835-44,(11) 97788-1137,3068,159,Batedeira,Eletrodomésticos,250.0,5,1250.0,Pix,Aprovado,2025-01-20 13:38:25,"Av. dos Imigrantes, 357 - Caxias do Sul, RS",DHL,TRK30683741,Em Separação,12,Gourmet Express,37.582.916/0001-84,(29) 99057-6265,"Rua da Gastronomia, 1200 - Florianópolis, SC",,,
431,27,Bernardo Teixeira,bernardo@email.com,343.436.658-28,(11) 99522-4417,6515,119,SSD 1TB,Informática,700.0,1,700.0,Boleto,Cancelado,2024-12-21 13:38:25,"Av. das Araucárias, 852 - Londrina, PR",Transportadora Local,,Cancelado,5,PC Master,88.553.927/0001-47,(96) 92292-5500,"Av. da Tecnologia, 500 - Porto Alegre, RS",,,
432,27,Bernardo Teixeira,bernardo@email.com,343.436.658-28,(11) 99522-4417,6515,153,Secadora,Eletrodomésticos,2500.0,2,5000.0,Boleto,Cancelado,2024-12-21 13:38:25,"Av. das Araucárias, 852 - Londrina, PR",Transportadora Local,,Cancelado,5,PC Master,88.553.927/0001-47,(96) 92292-5500,"Av. da Tecnologia, 500 - Porto Alegre, RS",,,
433,27,Bernardo Teixeira,bernardo@email.com,343.436.658-28,(11) 99522-4417,6515,205,Hub USB,Acessórios,100.0,3,300.0,Pix,Cancelado,2024-12-21 13:38:25,"Av. das Araucárias, 852 - Londrina, PR",Transportadora Local,,Cancelado,5,PC Master,88.553.927/0001-47,(96) 92292-5500,"Av. da Tecnologia, 500 - Porto Alegre, RS",,,
434,27,Bernardo Teixeira,bernardo@email.com,343.436.658-28,(11) 99522-4417,6515,273,Depilador Elétrico,Beleza,200.0,1,200.0,Pix,Cancelado,2024-12-21 13:38:25,"Av. das Araucárias, 852 - Londrina, PR",Transportadora Local,,Cancelado,5,PC Master,88.553.927/0001-47,(96) 92292-5500,"Av. da Tecnologia, 500 - Porto Alegre, RS",,,
435,27,Bernardo Teixeira,bernardo@email.com,343.436.658-28,(11) 99522-4417,6515,177,Lava-louças,Eletrodomésticos,2500.0,4,10000.0,Boleto,Cancelado,2024-12-21 13:38:25,"Av. das Araucárias, 852 - Londrina, PR",Transportadora Local,,Cancelado,5,PC Master,88.553.927/0001-47,(96) 92292-5500,"Av. da Tecnologia, 500 - Porto Alegre, RS",,,
436,41,Pedro Nascimento,pedro@email.com,202.531.268-11,(11) 99383-5330,7085,109,Mouse Gamer,Informática,350.0,2,700.0,Cartão de Crédito,Em Processamento,2025-01-22 13:38:25,"Av. Goiás, 567 - Goiânia, GO",Correios,,Aguardando Processamento,2,Gadget World,65.362.272/0001-33,(54) 95918-9988,"Av. dos Acessórios, 200 - Rio de Janeiro, RJ",,,
437,41,Pedro Nascimento,pedro@email.com,202.531.268-11,(11) 99383-5330,7085,289,Halter,Esportes,100.0,4,400.0,Pix,Em Processamento,2025-01-22 13:38:25,"Av. Goiás, 567 - Goiânia, GO",Correios,,Aguardando Processamento,2,Gadget World,65.362.272/0001-33,(54) 95918-9988,"Av. dos Acessórios, 200 - Rio de Janeiro, RJ",,,
438,41,Pedro Nascimento,pedro@email.com,202.531.268-11,(11) 99383-5330,7085,140,Luminária,Casa e Decoração,200.0,5,1000.0,Pix,Em Processamento,2025-01-22 13:38:25,"Av. Goiás, 567 - Goiânia, GO",Correios,,Aguardando Processamento,2,Gadget World,65.362.272/0001-33,(54) 95918-9988,"Av. dos Acessórios, 200 - Rio de Janeiro, RJ",,,
439,41,Pedro Nascimento,pedro@email.com,202.531.268-11,(11) 99383-5330,7085,135,Hidratante,Beleza,89.9,1,89.9,Pix,Em Processamento,2025-01-22 13:38:25,"Av. Goiás, 567 - Goiânia, GO",Correios,,Aguardando Processamento,2,Gadget World,65.362.272/0001-33,(54) 95918-9988,"Av. dos Acessórios, 200 - Rio de Janeiro, RJ",,,
440,37,Leonardo Pinto,leonardo@email.com,873.570.402-37,(11) 96086-5105,9317,242,Relógio de Parede,Casa e Decoração,100.0,1,100.0,Boleto,Entregue,2025-01-02 13:38:25,"Av. Brasil, 741 - Aracaju, SE",Correios,TRK93176557,Entregue,3,Book Haven,67.116.987/0001-64,(21) 98954-8859,"Rua dos Livros, 300 - Curitiba, PR",2025-01-09,2,Decepcionado com a compra.
441,21,Victor Nunes,victor@email.com,686.387.940-85,(11) 92041-9429,2373,140,Luminária,Casa e Decoração,200.0,2,400.0,Cartão de Crédito,Entregue,2025-01-11 13:38:25,"Av. das Gardênias, 963 - Serra, ES",FedEx,TRK23737125,Entregue,1,Tech Store,10.594.283/0001-79,(54) 93517-1178,"Rua dos Eletrônicos, 100 - São Paulo, SP",2025-01-14,3,"Produto regular, atendimento básico."
442,21,Victor Nunes,victor@email.com,686.387.940-85,(11) 92041-9429,2373,267,Secador de Cabelo,Beleza,200.0,3,600.0,Boleto,Entregue,2025-01-11 13:38:25,"Av. das Gardênias, 963 - Serra, ES",FedEx,TRK23737125,Entregue,1,Tech Store,10.594.283/0001-79,(54) 93517-1178,"Rua dos Eletrônicos, 100 - São Paulo, SP",2025-01-14,3,"Produto regular, atendimento básico."
443,84,Guilherme Machado,guilherme@email.com,719.273.141-25,(11) 98605-6533,9833,160,Processador de Alimentos,Eletrodomésticos,350.0,4,1400.0,Boleto,Entregue,2025-02-22 13:38:25,"Avenida Beira Mar, 1200 - Fortaleza, CE",DHL,TRK98333588,Entregue,4,Photo Gear,73.625.717/0001-86,(55) 91893-7769,"Alameda das Câmeras, 400 - Belo Horizonte, MG",2025-03-01,5,Superou minhas expectativas.
444,84,Guilherme Machado,guilherme@email.com,719.273.141-25,(11) 98605-6533,9833,114,Webcam HD,Informática,300.0,5,1500.0,Pix,Entregue,2025-02-22 13:38:25,"Avenida Beira Mar, 1200 - Fortaleza, CE",DHL,TRK98333588,Entregue,4,Photo Gear,73.625.717/0001-86,(55) 91893-7769,"Alameda das Câmeras, 400 - Belo Horizonte, MG",2025-03-01,3,"Produto regular, atendimento básico."
445,51,Zara Fonseca,zara@email.com,354.269.776-20,(11) 91293-3283,9394,198,Fonte de Alimentação,Informática,500.0,2,1000.0,Pix,Cancelado,2025-01-10 13:38:25,"Rua das Hortênsias, 741 - Ribeirão Preto, SP",DHL,,Cancelado,4,Photo Gear,73.625.717/0001-86,(55) 91893-7769,"Alameda das Câmeras, 400 - Belo Horizonte, MG",,,
446,83,Fabiana Araújo,fabiana@email.com,180.739.813-93,(11) 96720-4377,1071,146,Estante,Móveis,600.0,3,1800.0,Boleto,Enviado,2025-01-20 13:38:25,"Rua das Camélias, 852 - Campos dos Goytacazes, RJ",Correios,TRK10712363,Em Trânsito,3,Book Haven,67.116.987/0001-64,(21) 98954-8859,"Rua dos Livros, 300 - Curitiba, PR",2025-01-23,,
447,83,Fabiana Araújo,fabiana@email.com,180.739.813-93,(11) 96720-4377,1071,141,Console de Videogame,Eletrônicos,4000.0,5,20000.0,Boleto,Enviado,2025-01-20 13:38:25,"Rua das Camélias, 852 - Campos dos Goytacazes, RJ",Correios,TRK10712363,Em Trânsito,3,Book Haven,67.116.987/0001-64,(21) 98954-8859,"Rua dos Livros, 300 - Curitiba, PR",2025-01-23,,
448,80,Caio Sousa,caio@email.com,250.736.957-21,(11) 91514-1584,9029,137,Teclado Musical,Instrumentos Musicais,1200.0,4,4800.0,Boleto,Aprovado,2025-02-14 13:38:25,"Rua das Dálias, 159 - Juiz de Fora, MG",Correios,TRK90296224,Em Separação,16,Smart Home,18.635.924/0001-56,(86) 92910-2065,"Rua da Automação, 1600 - Campo Grande, MS",,,
449,11,Lucas Pereira,lucas@email.com,321.852.471-82,(11) 99788-8006,6070,294,Saco de Pancada,Esportes,300.0,5,1500.0,Cartão de Crédito,Aprovado,2025-02-11 13:38:25,"Rua dos Lírios, 456 - Macapá, AP",Transportadora Local,TRK60702343,Em Separação,5,PC Master,88.553.927/0001-47,(96) 92292-5500,"Av. da Tecnologia, 500 - Porto Alegre, RS",,,
450,81,Denise Fernandes,denise@email.com,284.855.621-60,(11) 98318-1873,6612,134,Kit Maquiagem,Beleza,450.0,1,450.0,Boleto,Enviado,2025-01-23 13:38:25,"Rua do Comércio, 90 - Porto Alegre, RS",Correios,TRK66122430,Em Trânsito,13,Pet Store Plus,52.819.463/0001-91,(63) 96563-7064,"Alameda dos Pets, 1300 - Vitória, ES",2025-01-25,,
451,81,Denise Fernandes,denise@email.com,284.855.621-60,(11) 98318-1873,6612,134,Kit Maquiagem,Beleza,450.0,2,900.0,Boleto,Enviado,2025-01-23 13:38:25,"Rua do Comércio, 90 - Porto Alegre, RS",Correios,TRK66122430,Em Trânsito,13,Pet Store Plus,52.819.463/0001-91,(63) 96563-7064,"Alameda dos Pets, 1300 - Vitória, ES",2025-01-25,,
452,60,Ivan Sampaio,ivan@email.com,591.711.805-79,(11) 93341-3579,5200,239,Comedouro Automático,Casa Inteligente,300.0,4,1200.0,Cartão de Crédito,Cancelado,2025-02-22 13:38:25,"Rua das Camélias, 852 - Campos dos Goytacazes, RJ",FedEx,,Cancelado,17,Fitness Pro,43.892.167/0001-89,(18) 93087-2891,"Alameda do Fitness, 1700 - Teresina, PI",,,
